Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
16-05-2000,14.63,19.92,10.25,21.16,40.76,14.79,13.79,22.19,22.53
17-05-2000,14.50,20.01,10.07,21.01,40.42,14.81,13.57,21.94,22.01
18-05-2000,14.50,20.00,10.20,20.92,39.33,14.84,13.69,21.92,22.43
19-05-2000,14.43,20.04,10.02,20.34,37.79,14.94,13.39,21.34,21.85
22-05-2000,14.38,19.87,10.15,19.99,37.55,14.87,13.54,21.15,21.53
23-05-2000,14.24,19.78,10.21,19.90,35.75,14.81,13.27,20.92,21.44
24-05-2000,14.19,19.81,10.34,20.19,37.28,15.12,13.51,21.06,21.05
25-05-2000,13.68,19.44,10.08,19.83,36.60,15.08,13.27,20.90,20.85
26-05-2000,13.49,19.45,10.05,19.73,36.58,15.03,13.54,20.74,20.43
30-05-2000,13.60,19.72,10.25,20.07,39.11,15.05,13.63,21.59,20.56
31-05-2000,13.49,20.31,10.37,20.21,38.43,15.04,13.71,21.82,21.05
01-06-2000,13.53,20.13,10.73,20.36,40.08,14.95,13.82,21.68,21.22
02-06-2000,13.75,19.44,11.16,20.52,41.90,14.41,13.69,22.22,21.80
05-06-2000,13.64,19.17,10.90,20.49,42.03,14.41,13.45,22.16,21.68
06-06-2000,13.56,19.92,10.67,20.34,41.44,14.46,13.76,21.96,21.00
07-06-2000,13.36,19.67,10.82,20.24,42.22,14.62,13.82,21.89,21.00
08-06-2000,13.34,19.76,10.62,19.91,42.04,14.61,13.91,21.73,20.79
09-06-2000,13.33,19.62,10.42,20.00,42.05,14.78,14.07,22.05,20.44
12-06-2000,13.40,20.07,10.55,19.93,41.37,14.75,14.01,21.85,19.93
13-06-2000,13.01,20.07,10.62,20.11,42.12,14.93,14.32,21.55,20.32
14-06-2000,13.37,20.11,10.72,20.12,41.44,15.14,14.27,21.92,20.42
15-06-2000,13.37,19.76,10.46,20.26,42.17,15.31,14.27,22.49,20.42
16-06-2000,13.45,20.25,10.02,19.91,42.32,15.18,14.04,22.28,20.12
19-06-2000,13.00,19.91,10.24,19.70,43.65,15.14,14.26,22.42,20.09
20-06-2000,12.78,19.82,10.12,19.08,43.72,14.90,14.11,22.38,19.65
21-06-2000,12.71,20.17,10.03,19.17,44.17,15.18,14.15,22.28,19.64
22-06-2000,12.70,19.64,10.02,18.74,42.75,14.84,14.06,22.24,19.43
23-06-2000,12.70,19.87,9.95,18.96,41.88,15.02,14.10,21.82,19.56
26-06-2000,12.40,19.72,10.11,19.41,42.27,15.21,14.06,21.61,19.56
27-06-2000,12.91,19.58,10.20,19.49,41.76,15.45,13.68,21.57,20.12
28-06-2000,12.89,19.42,10.12,19.73,42.10,15.45,13.79,21.49,20.04
29-06-2000,12.64,19.46,10.12,19.38,41.44,15.58,13.57,21.80,19.70
30-06-2000,12.33,19.20,9.87,19.42,42.17,15.75,13.25,21.87,19.92
03-07-2000,12.68,19.33,10.05,19.68,42.46,15.78,13.65,21.82,20.19
05-07-2000,12.74,18.52,10.16,19.51,41.00,15.83,13.77,21.96,20.43
06-07-2000,12.41,18.71,10.24,19.44,41.71,15.84,13.78,21.92,20.58
07-07-2000,12.35,18.79,10.42,19.56,42.41,15.72,13.93,22.10,21.60
10-07-2000,12.53,18.90,10.44,19.57,41.83,15.88,13.91,21.92,21.89
11-07-2000,13.19,19.57,10.50,19.95,41.61,15.88,13.80,21.66,22.04
12-07-2000,13.11,19.31,10.64,20.02,42.71,15.57,13.86,22.08,22.11
13-07-2000,13.35,19.00,10.54,20.17,43.53,15.33,13.92,22.15,21.70
14-07-2000,13.00,18.98,10.72,20.38,44.30,15.16,13.72,22.49,21.96
17-07-2000,12.80,18.73,10.51,20.50,44.63,15.23,13.62,22.22,21.84
18-07-2000,12.68,18.91,10.54,20.55,43.68,15.26,13.56,21.87,21.89
19-07-2000,12.63,18.85,10.50,20.40,43.02,15.27,13.70,22.01,21.61
20-07-2000,12.50,18.67,10.76,20.62,43.68,15.03,13.49,22.35,21.55
21-07-2000,12.57,18.31,10.76,20.61,42.78,15.06,13.62,21.80,21.50
24-07-2000,12.58,18.11,10.80,20.45,41.85,15.37,13.57,21.59,21.17
25-07-2000,12.42,17.96,10.82,20.49,42.39,15.10,13.68,21.59,21.21
26-07-2000,12.35,18.09,10.76,20.25,41.78,15.10,13.56,21.43,21.14
27-07-2000,12.49,18.73,10.81,20.08,40.64,15.21,13.49,21.57,21.31
28-07-2000,12.38,18.67,10.56,19.42,39.13,15.33,13.42,21.34,20.65
31-07-2000,12.45,18.47,10.80,19.72,39.96,15.18,13.45,21.55,20.24
01-08-2000,12.44,18.81,10.83,19.87,39.37,15.66,13.75,21.73,20.53
02-08-2000,12.52,19.16,10.80,19.78,39.35,15.66,13.98,21.82,20.53
03-08-2000,12.67,18.91,11.08,19.81,40.06,15.66,14.00,21.94,20.43
04-08-2000,12.54,18.98,11.50,20.06,40.06,15.64,13.92,22.38,20.43
07-08-2000,12.80,19.22,11.55,20.65,40.87,15.45,14.19,22.22,20.89
08-08-2000,13.11,19.26,11.55,20.84,40.91,15.51,13.83,22.28,21.50
09-08-2000,13.11,19.66,11.47,21.01,41.04,14.89,13.60,22.08,21.14
10-08-2000,12.91,19.80,11.41,20.96,40.13,15.14,13.60,22.12,20.53
11-08-2000,13.15,19.74,11.56,21.20,40.37,15.25,13.74,22.26,20.82
14-08-2000,13.19,20.05,11.74,21.41,41.15,15.30,13.84,22.52,21.09
15-08-2000,13.21,19.97,11.57,21.14,41.30,15.27,13.94,22.40,20.48
16-08-2000,13.27,20.25,11.38,21.05,41.34,15.43,13.74,22.08,20.07
17-08-2000,13.29,20.72,11.52,21.16,42.00,15.34,13.56,22.28,20.07
18-08-2000,13.06,20.49,11.39,21.09,42.07,15.16,13.63,22.28,20.37
21-08-2000,12.99,20.55,11.54,21.39,42.27,15.31,13.72,22.35,19.90
22-08-2000,12.86,20.51,11.65,21.35,42.34,15.25,13.56,22.08,20.20
23-08-2000,12.81,21.04,11.51,21.24,42.69,15.35,13.66,22.11,20.12
24-08-2000,12.83,20.59,11.48,21.46,43.11,15.25,13.63,22.03,20.18
25-08-2000,12.76,20.65,11.33,21.56,42.93,15.31,13.62,22.41,20.32
28-08-2000,12.74,20.72,11.55,21.84,43.27,15.25,13.87,22.19,20.07
29-08-2000,12.56,20.75,11.43,21.73,43.35,15.02,13.74,22.28,19.19
01-09-2000,12.60,20.68,11.64,21.87,43.95,14.90,14.15,22.28,19.79
05-09-2000,12.86,20.68,11.72,21.87,43.00,14.84,14.19,21.85,20.14
07-09-2000,12.44,21.08,11.85,21.84,42.58,14.80,14.41,21.64,19.80
11-09-2000,12.15,21.46,12.28,21.48,40.25,14.83,15.17,21.66,20.87
13-09-2000,12.01,21.08,12.19,21.48,39.98,14.92,15.03,21.89,20.87
14-09-2000,11.80,21.02,12.15,21.46,40.14,14.75,14.83,21.67,20.75
15-09-2000,11.61,21.57,11.94,20.91,39.64,14.77,14.97,21.58,20.57
20-09-2000,11.12,20.63,11.62,20.55,40.06,14.69,14.37,20.98,19.41
21-09-2000,11.08,20.46,11.49,20.61,39.47,15.13,14.48,21.18,20.14
22-09-2000,11.06,20.32,11.71,20.46,38.33,15.58,14.85,20.99,20.00
25-09-2000,11.02,20.02,11.90,21.06,37.57,15.49,14.95,21.29,19.70
26-09-2000,10.93,20.50,11.82,21.09,36.72,15.35,15.17,21.29,19.26
27-09-2000,10.86,20.87,11.83,20.91,36.50,15.36,15.12,20.94,19.43
28-09-2000,11.19,20.79,12.15,21.19,37.72,15.59,15.61,21.56,19.75
29-09-2000,11.48,20.81,12.09,21.04,36.09,15.64,15.83,21.50,19.41
02-10-2000,11.21,21.26,12.26,20.84,35.82,15.62,15.92,21.78,19.12
03-10-2000,11.83,21.24,12.26,21.24,34.90,15.62,15.72,21.85,19.26
04-10-2000,11.94,20.62,12.09,21.39,35.84,15.50,15.72,22.03,19.61
05-10-2000,11.84,20.59,12.22,21.41,35.29,15.86,15.87,22.22,19.34
06-10-2000,11.73,20.50,11.70,20.83,34.53,15.76,15.78,21.71,18.75
09-10-2000,11.75,20.81,11.52,20.96,34.80,15.70,15.78,21.57,18.85
10-10-2000,11.82,21.27,11.18,20.68,33.37,15.92,15.76,21.60,18.87
11-10-2000,11.49,21.47,11.21,20.31,32.30,15.90,15.51,21.05,18.34
12-10-2000,11.29,21.81,10.55,19.84,31.30,16.01,15.30,20.34,17.06
13-10-2000,11.04,21.24,11.10,20.46,33.85,15.80,15.52,20.75,17.41
16-10-2000,11.02,20.78,11.20,20.74,33.27,16.04,15.66,20.53,17.72
17-10-2000,10.86,20.77,10.88,20.18,32.39,16.18,15.81,19.51,17.22
18-10-2000,11.06,20.50,10.77,19.82,31.90,16.15,15.71,19.83,17.56
19-10-2000,11.05,20.60,11.27,20.16,34.70,15.86,15.62,20.09,18.26
20-10-2000,10.88,21.01,11.32,20.27,35.24,15.98,15.53,20.48,17.95
23-10-2000,10.96,20.67,11.13,20.50,35.02,16.13,15.86,20.78,18.04
24-10-2000,11.41,20.32,11.41,20.83,34.34,16.19,15.78,20.83,18.07
25-10-2000,11.33,19.82,11.45,20.44,32.13,16.57,15.70,20.47,17.80
26-10-2000,11.53,19.92,11.16,20.55,32.69,16.61,15.63,20.74,17.73
27-10-2000,11.49,19.78,11.47,20.53,32.95,16.42,16.00,20.93,17.90
30-10-2000,12.41,20.12,11.88,20.77,32.52,16.80,16.62,21.34,18.36
31-10-2000,12.49,20.25,11.99,21.52,34.02,16.70,16.75,21.82,19.18
01-11-2000,12.38,20.91,11.97,21.54,33.37,16.72,16.64,21.85,19.34
02-11-2000,12.28,20.19,11.99,21.49,34.22,16.59,16.66,22.17,19.48
03-11-2000,12.32,20.11,11.96,21.32,34.46,16.52,16.58,22.09,19.21
06-11-2000,12.32,20.19,12.12,21.52,34.05,16.83,16.50,22.24,19.48
07-11-2000,12.48,20.34,12.08,21.60,34.19,16.65,16.52,22.33,19.29
08-11-2000,12.62,20.54,11.87,21.45,32.39,17.04,16.61,22.21,19.51
09-11-2000,12.44,20.32,11.95,21.56,31.93,17.06,16.70,21.13,18.75
10-11-2000,12.26,20.51,11.82,21.11,30.16,17.13,16.73,21.05,17.87
13-11-2000,12.30,20.11,11.54,20.72,30.06,16.63,16.80,20.60,18.39
14-11-2000,12.41,20.34,11.61,21.13,31.81,16.85,16.52,21.08,18.92
15-11-2000,12.48,20.73,11.52,21.17,31.91,16.98,16.50,21.20,19.12
16-11-2000,12.10,20.81,11.48,21.28,30.89,16.92,16.69,20.96,18.90
17-11-2000,12.08,20.64,11.30,21.19,31.09,16.92,16.49,20.82,18.90
20-11-2000,11.95,20.54,11.05,20.89,29.87,16.86,16.59,20.69,18.58
21-11-2000,11.86,21.01,11.08,21.15,30.01,17.15,16.44,20.20,18.30
22-11-2000,11.93,20.67,10.81,20.81,28.94,17.09,16.56,20.01,18.09
24-11-2000,12.00,20.97,10.88,21.15,30.06,16.92,16.53,20.09,18.22
27-11-2000,12.00,20.79,11.04,21.19,29.89,17.26,16.41,20.23,18.87
28-11-2000,12.03,20.77,11.09,20.91,28.67,17.46,16.66,19.97,18.80
29-11-2000,12.30,19.86,11.36,21.09,28.43,17.62,16.76,20.02,19.07
30-11-2000,12.17,19.19,11.32,20.78,27.06,17.44,16.72,19.83,18.70
01-12-2000,12.58,19.62,11.31,20.96,27.38,17.05,16.42,19.97,18.73
04-12-2000,13.25,19.96,11.26,21.54,27.26,17.39,16.59,20.00,19.43
05-12-2000,13.35,19.54,11.77,22.32,29.94,17.25,16.70,20.50,20.07
06-12-2000,13.05,19.38,11.67,21.89,28.87,16.92,16.77,20.74,19.78
07-12-2000,12.66,19.71,11.64,21.83,28.04,17.15,16.76,20.37,19.51
08-12-2000,12.87,19.68,12.04,22.18,29.33,17.09,16.35,20.81,19.70
11-12-2000,12.88,19.74,12.13,22.44,30.42,16.87,16.40,21.04,19.46
12-12-2000,12.81,19.98,11.99,22.10,29.83,16.94,16.55,21.08,19.51
13-12-2000,12.91,20.02,12.00,21.71,28.55,17.31,16.84,21.20,19.12
14-12-2000,12.80,19.41,11.65,21.27,28.11,17.17,16.75,21.01,19.04
15-12-2000,12.62,19.62,11.60,20.96,26.97,17.10,16.61,20.47,18.55
18-12-2000,12.77,20.17,11.96,21.18,26.44,17.20,16.57,20.35,18.85
19-12-2000,13.21,20.58,11.81,20.94,25.60,17.36,16.00,20.58,18.52
20-12-2000,12.80,19.98,11.67,20.24,23.69,17.41,15.84,19.47,18.29
21-12-2000,13.18,20.13,11.98,20.35,23.76,17.34,15.75,19.61,18.85
22-12-2000,13.84,20.40,12.07,20.85,25.48,17.29,16.01,19.93,19.17
26-12-2000,13.81,21.26,12.29,21.09,25.12,17.61,16.45,19.93,18.81
27-12-2000,14.08,21.23,12.38,21.43,25.35,17.74,16.45,20.05,19.70
28-12-2000,14.16,21.58,12.49,21.75,25.05,18.02,16.32,20.39,19.95
29-12-2000,13.87,21.16,12.35,21.61,24.34,18.01,16.51,20.16,20.02
02-01-2001,13.61,21.20,11.99,20.63,22.92,17.71,16.26,19.33,19.97
03-01-2001,13.70,20.56,12.61,21.54,26.85,16.90,15.93,20.86,21.56
04-01-2001,14.15,19.92,12.42,21.71,26.92,16.23,15.67,21.48,21.85
05-01-2001,13.86,20.34,12.16,21.09,25.29,16.34,15.52,20.90,21.14
08-01-2001,13.91,20.28,12.10,20.91,25.22,16.45,15.75,20.60,20.85
09-01-2001,13.33,19.86,11.84,20.98,25.78,16.61,15.82,20.86,20.68
10-01-2001,13.45,19.84,12.03,21.17,26.61,16.51,15.78,21.02,20.83
11-01-2001,13.09,20.22,12.08,21.43,27.75,16.20,15.41,21.48,20.97
12-01-2001,12.84,20.09,11.82,21.37,27.27,16.18,15.53,21.78,21.00
16-01-2001,13.22,20.08,12.03,21.56,26.95,16.40,15.28,22.01,21.49
17-01-2001,13.14,19.98,12.06,21.54,27.79,16.22,15.31,22.01,21.19
18-01-2001,13.08,19.60,11.87,21.67,29.21,16.34,15.60,22.13,20.88
19-01-2001,12.70,19.50,11.86,21.48,29.72,16.22,15.55,21.55,20.04
22-01-2001,12.80,19.72,12.01,21.41,29.09,16.32,15.52,21.41,20.78
23-01-2001,12.84,20.03,12.12,21.69,29.68,16.42,15.51,21.84,21.05
24-01-2001,12.88,20.00,12.22,21.56,29.94,16.36,15.48,21.69,21.07
25-01-2001,13.07,20.61,12.31,21.56,28.89,16.71,15.63,21.66,21.39
26-01-2001,12.92,20.27,12.35,21.20,29.18,16.53,15.49,21.27,21.17
29-01-2001,12.89,20.09,12.36,21.29,29.70,16.41,15.73,21.80,21.59
30-01-2001,13.38,20.27,12.47,21.64,29.77,16.60,15.73,21.84,21.65
31-01-2001,13.48,20.48,12.34,21.69,29.10,16.63,15.58,21.62,22.35
01-02-2001,13.68,20.22,12.33,21.41,29.01,16.78,15.77,21.91,22.32
02-02-2001,13.54,20.56,12.34,21.27,27.77,16.90,15.60,21.65,21.89
05-02-2001,13.66,20.97,12.43,21.44,27.57,16.88,15.71,21.63,21.88
06-02-2001,13.55,21.11,12.21,21.54,27.73,16.95,15.81,21.66,21.79
07-02-2001,13.55,21.16,12.18,21.36,27.08,16.98,15.84,21.86,21.84
08-02-2001,13.37,21.28,12.14,21.33,26.64,16.96,15.95,22.00,21.20
09-02-2001,13.35,21.62,12.19,20.82,25.43,17.07,15.93,21.64,20.92
12-02-2001,13.35,21.34,12.37,21.07,25.60,17.22,15.98,21.82,21.51
13-02-2001,13.31,21.29,12.30,21.29,25.17,16.97,16.08,21.84,21.80
14-02-2001,13.17,21.14,12.15,21.07,25.76,16.83,15.81,21.60,21.59
15-02-2001,13.67,20.86,12.13,21.43,26.54,16.68,15.72,21.69,21.58
16-02-2001,13.37,21.05,12.16,20.80,24.90,16.73,15.93,21.60,21.31
20-02-2001,13.32,20.93,11.71,20.87,23.56,16.82,16.00,21.57,21.59
21-02-2001,13.09,20.79,11.40,20.62,23.01,16.76,15.81,21.46,20.66
22-02-2001,13.19,20.69,11.44,20.42,23.00,16.64,15.98,21.06,20.34
23-02-2001,13.13,20.42,11.39,20.40,22.92,16.51,15.89,21.00,20.67
26-02-2001,13.61,20.65,11.64,20.80,23.23,16.67,16.07,21.11,21.31
27-02-2001,13.65,20.52,11.76,20.76,22.30,16.68,16.09,21.49,21.20
28-02-2001,13.68,20.23,11.49,20.39,21.80,16.73,15.91,21.20,20.92
01-03-2001,13.70,20.46,11.50,20.24,22.41,16.58,15.73,21.13,20.42
02-03-2001,14.03,20.93,11.52,20.36,21.60,16.74,15.77,21.17,20.57
05-03-2001,14.28,21.04,11.46,20.62,22.09,16.68,15.74,21.05,20.35
06-03-2001,14.25,21.15,11.49,20.91,22.99,16.34,15.72,21.12,20.87
07-03-2001,14.67,21.60,11.73,21.16,23.07,16.23,15.65,21.22,21.39
08-03-2001,14.72,21.82,11.78,21.29,22.53,16.37,15.94,21.34,21.73
09-03-2001,14.60,21.62,11.48,20.83,21.13,16.47,15.67,21.15,21.51
12-03-2001,14.01,21.00,10.94,19.70,19.85,15.96,15.84,20.10,20.71
13-03-2001,13.90,20.75,11.22,19.73,20.93,15.88,15.47,20.10,20.62
14-03-2001,13.54,20.44,10.72,19.32,20.47,15.50,14.94,19.72,20.17
15-03-2001,13.24,20.46,11.04,19.23,20.24,15.51,15.20,20.30,20.40
16-03-2001,13.19,20.11,10.89,18.73,19.79,15.32,15.08,20.03,19.99
19-03-2001,13.50,20.36,11.02,19.10,20.54,15.50,15.27,20.03,20.22
20-03-2001,13.58,20.50,10.70,18.71,19.46,15.14,15.05,19.61,20.27
21-03-2001,13.15,19.96,10.40,18.23,19.53,14.78,14.72,19.09,20.14
22-03-2001,12.74,19.37,10.14,17.74,20.42,14.60,14.53,18.67,19.52
23-03-2001,12.86,19.52,10.56,18.09,20.72,14.94,14.52,18.99,19.74
26-03-2001,12.99,19.81,10.73,18.42,20.58,15.14,15.06,19.43,20.21
27-03-2001,13.32,20.01,11.03,18.71,21.25,15.48,15.54,20.00,20.52
28-03-2001,13.28,19.60,10.96,18.37,19.65,15.53,15.21,19.59,20.18
29-03-2001,12.96,19.18,10.94,18.27,19.31,15.57,15.48,19.84,20.33
30-03-2001,13.01,19.73,11.14,18.44,19.30,15.58,15.68,19.85,20.45
02-04-2001,13.08,19.26,11.19,18.30,18.83,15.37,15.73,19.60,20.46
03-04-2001,12.81,18.73,10.87,17.66,17.57,15.09,15.65,19.17,19.77
04-04-2001,13.06,19.07,10.55,17.63,17.24,15.28,15.71,19.29,19.98
05-04-2001,13.49,19.57,10.94,18.65,18.96,15.44,15.61,19.77,20.43
06-04-2001,13.33,19.59,10.67,18.28,18.27,15.39,15.32,19.68,20.36
09-04-2001,13.55,20.05,10.69,18.60,18.29,15.52,15.65,19.92,20.18
10-04-2001,14.14,20.40,11.00,19.15,19.53,15.50,15.98,20.31,20.38
11-04-2001,13.97,20.03,11.08,18.94,20.15,15.19,15.76,20.07,20.15
12-04-2001,13.90,20.24,11.18,19.31,20.65,15.41,15.75,20.05,19.81
16-04-2001,13.93,20.64,11.08,19.28,20.16,15.41,16.00,20.20,19.90
17-04-2001,13.91,20.84,11.18,19.52,20.30,15.68,16.36,20.54,20.16
18-04-2001,14.46,20.64,11.66,20.39,22.30,15.60,16.03,21.36,21.41
19-04-2001,14.25,20.28,11.72,20.43,23.60,15.53,16.03,21.39,21.48
20-04-2001,14.22,20.50,11.54,20.37,23.43,15.36,15.84,21.45,21.25
23-04-2001,14.12,21.04,11.38,20.06,22.10,15.44,15.91,20.95,21.11
24-04-2001,14.18,21.08,11.32,19.86,21.72,15.16,15.98,21.01,20.74
25-04-2001,14.13,21.36,11.44,20.32,22.03,15.56,16.28,21.25,20.76
26-04-2001,14.59,21.74,11.49,20.61,21.72,15.70,16.41,21.52,21.27
27-04-2001,14.63,21.67,11.70,20.76,22.08,15.86,16.42,21.31,21.78
30-04-2001,14.42,21.66,11.56,20.57,22.50,15.88,16.43,21.37,21.40
01-05-2001,14.55,21.51,11.64,20.73,22.91,16.06,16.59,21.65,21.63
02-05-2001,14.55,20.68,11.74,20.74,23.42,15.96,16.38,21.71,21.81
03-05-2001,14.53,20.58,11.74,20.43,22.67,15.88,16.17,21.29,21.56
04-05-2001,14.76,20.90,11.90,20.75,23.04,16.02,16.36,21.36,21.75
07-05-2001,14.60,20.96,11.81,20.82,22.89,16.01,16.42,21.41,21.59
08-05-2001,14.64,20.94,11.69,20.86,23.07,15.96,16.18,21.05,21.57
09-05-2001,14.86,21.31,11.67,20.74,22.60,16.04,16.20,21.19,21.24
10-05-2001,15.10,21.16,11.68,20.97,22.42,15.96,16.22,21.33,21.85
11-05-2001,14.80,21.05,11.57,20.86,22.18,15.87,16.23,21.43,21.95
14-05-2001,14.90,21.28,11.66,20.96,21.84,16.01,16.44,21.33,21.89
15-05-2001,15.01,21.47,11.74,21.04,21.83,15.91,16.33,21.43,21.81
16-05-2001,15.79,21.65,12.05,21.72,22.72,16.40,16.68,22.02,22.08
17-05-2001,15.94,21.72,11.99,22.08,22.87,16.54,16.58,22.22,22.45
18-05-2001,15.88,22.19,11.92,22.15,22.88,16.44,16.68,22.27,22.40
21-05-2001,16.01,22.12,12.09,22.37,23.97,16.34,16.74,22.61,22.65
22-05-2001,15.71,21.90,12.21,22.31,23.92,16.22,16.68,22.64,22.73
23-05-2001,15.39,21.57,12.16,21.96,23.34,16.07,16.68,22.27,22.32
24-05-2001,15.02,21.53,12.21,21.93,23.52,16.14,16.63,22.54,22.25
25-05-2001,15.14,21.34,12.08,21.60,23.18,16.01,16.37,22.38,22.14
29-05-2001,15.16,21.36,12.05,21.53,22.25,16.14,16.36,22.21,21.96
30-05-2001,14.87,21.33,11.95,21.11,21.30,16.23,16.29,22.13,21.56
31-05-2001,15.07,21.42,12.05,21.40,21.57,16.20,16.55,22.13,21.91
01-06-2001,15.07,21.36,12.04,21.37,21.88,16.35,16.41,22.06,21.83
04-06-2001,15.24,21.71,12.13,21.48,21.81,16.39,16.42,22.09,21.76
05-06-2001,15.41,21.71,12.24,21.69,22.80,16.49,16.22,22.30,22.03
06-06-2001,15.28,21.16,12.10,21.46,22.49,16.37,16.05,22.12,21.79
07-06-2001,15.32,20.98,12.01,21.56,23.10,16.37,15.91,22.24,21.96
08-06-2001,15.26,20.97,11.94,21.29,22.55,16.29,15.97,22.13,22.03
11-06-2001,15.04,21.10,11.84,21.02,22.22,16.10,16.12,22.02,21.77
12-06-2001,14.91,21.20,11.80,21.19,22.16,16.23,16.26,21.96,21.87
13-06-2001,14.97,21.08,11.77,20.99,21.55,16.11,15.93,21.86,21.74
14-06-2001,14.59,20.65,11.57,20.85,20.75,16.10,15.53,21.45,21.48
15-06-2001,14.45,20.81,11.61,20.74,20.58,16.01,15.55,21.40,21.11
18-06-2001,14.40,20.58,11.65,20.71,20.13,16.06,15.61,21.07,21.54
19-06-2001,14.46,20.56,11.79,20.50,20.11,16.05,15.63,21.13,21.55
20-06-2001,14.56,20.25,11.88,20.69,20.38,16.30,15.67,21.59,21.78
21-06-2001,14.49,19.87,12.28,20.68,20.74,16.34,15.27,21.83,22.20
22-06-2001,14.26,20.16,12.17,20.62,20.63,15.94,15.44,21.55,21.98
25-06-2001,14.10,20.02,12.04,20.25,20.84,15.80,15.25,21.60,21.53
26-06-2001,14.23,20.14,11.94,20.28,20.93,15.75,15.48,21.27,21.41
27-06-2001,14.36,19.66,11.90,20.24,21.00,15.68,15.52,21.60,21.30
28-06-2001,14.40,19.24,12.06,20.32,21.46,15.77,15.55,21.78,21.64
29-06-2001,14.47,19.58,11.99,20.28,21.96,15.43,15.72,21.88,21.74
02-07-2001,14.58,19.41,12.12,20.37,21.83,15.66,15.76,22.03,21.81
03-07-2001,14.53,19.42,12.12,20.50,21.83,15.60,15.80,22.03,21.91
05-07-2001,14.48,19.65,12.04,20.35,21.21,15.50,15.97,21.77,21.46
06-07-2001,14.31,19.52,11.79,19.96,20.16,15.35,15.92,21.37,20.95
09-07-2001,14.46,19.25,11.83,20.03,20.41,15.55,16.07,21.41,21.10
10-07-2001,14.28,19.19,11.54,19.72,19.79,15.43,16.09,21.25,21.00
11-07-2001,14.33,18.95,11.52,19.52,19.89,15.34,16.19,21.23,21.23
12-07-2001,14.63,18.99,11.72,20.03,21.25,15.24,16.00,21.44,22.15
13-07-2001,14.65,19.06,11.86,20.15,21.28,15.36,15.96,21.59,22.51
16-07-2001,14.41,18.74,11.71,19.86,20.78,15.31,16.07,21.44,22.53
17-07-2001,14.36,18.66,11.93,20.21,21.00,15.55,16.10,21.63,22.70
18-07-2001,14.70,18.46,11.86,20.19,20.21,15.92,15.93,21.43,22.72
19-07-2001,14.74,18.66,11.78,20.22,20.62,15.77,16.03,21.28,22.87
20-07-2001,14.64,19.05,11.73,20.32,20.44,15.98,15.69,21.34,22.90
23-07-2001,14.35,18.84,11.67,20.10,20.03,15.65,15.27,20.93,22.47
24-07-2001,13.92,18.16,11.51,19.57,19.70,15.49,14.83,20.83,22.13
25-07-2001,14.25,19.01,11.60,19.70,20.13,15.60,15.46,20.95,22.58
26-07-2001,14.14,19.39,11.69,19.89,20.51,15.61,15.54,21.57,22.61
27-07-2001,14.17,19.55,11.72,20.08,20.51,15.61,15.53,21.60,22.54
30-07-2001,14.10,19.50,11.76,19.98,20.41,15.81,15.70,21.60,22.69
31-07-2001,14.39,19.28,11.85,20.14,20.48,15.98,15.58,21.62,22.70
01-08-2001,14.33,19.12,11.91,20.15,20.95,15.84,15.76,21.42,22.68
02-08-2001,14.38,19.19,11.95,20.18,21.19,15.91,15.73,21.64,22.82
03-08-2001,14.33,18.90,11.93,20.28,20.95,15.86,15.69,21.46,22.67
06-08-2001,14.21,18.87,11.77,19.93,20.68,15.77,15.43,21.32,22.26
07-08-2001,14.11,18.87,11.87,20.02,20.56,15.81,15.51,21.38,22.51
08-08-2001,13.99,18.49,11.70,19.80,19.88,15.74,15.20,21.23,22.23
09-08-2001,13.92,18.58,11.71,19.81,19.86,15.79,15.22,21.14,22.17
10-08-2001,14.21,18.69,11.72,20.18,19.88,15.87,15.52,21.26,22.14
13-08-2001,14.26,18.73,11.74,20.11,19.95,15.99,15.35,21.34,21.88
14-08-2001,14.19,18.81,11.71,19.92,19.71,15.96,15.41,21.06,21.95
15-08-2001,14.27,19.09,11.66,20.03,19.25,16.06,15.16,20.85,21.88
16-08-2001,14.12,19.05,11.63,19.96,19.35,16.09,15.34,20.88,21.92
17-08-2001,14.20,18.84,11.49,19.71,18.78,16.03,15.14,20.65,21.35
20-08-2001,14.21,18.71,11.56,19.70,18.90,16.17,15.26,20.86,21.56
21-08-2001,14.27,18.69,11.42,19.67,18.37,16.17,15.27,20.92,21.08
22-08-2001,14.28,18.71,11.50,19.66,18.62,16.20,15.24,20.92,21.24
23-08-2001,14.36,18.87,11.48,19.70,18.52,16.34,15.20,20.95,21.03
24-08-2001,14.67,19.01,11.48,20.06,19.43,16.44,15.33,21.33,21.44
27-08-2001,14.58,19.00,11.40,20.00,19.38,16.41,15.35,21.18,21.41
28-08-2001,14.44,18.80,11.24,19.67,18.84,16.21,15.28,20.77,21.14
29-08-2001,14.26,18.79,11.14,19.48,18.48,15.98,15.19,20.58,20.83
30-08-2001,14.21,18.46,11.05,19.18,17.77,16.03,15.01,20.16,20.41
31-08-2001,14.33,18.44,11.08,19.35,17.99,15.91,15.02,20.35,20.71
04-09-2001,14.42,18.66,11.05,19.17,17.51,16.05,15.18,20.30,21.07
05-09-2001,14.46,18.62,10.94,19.22,17.36,16.50,15.09,20.28,20.83
06-09-2001,14.16,18.50,10.71,19.00,16.62,16.18,14.97,19.85,20.20
